Ticker,Timestamp,Price,Pivot,Ext%,Intraday_RVOL,Verdict
BAJEL,14:47:06,Cup & Handle Scanner,189.41,183.6,3.16,4.62,Bypassed (Mature Base),⚠️ BREAKOUT EXTENDED,189.41,179.01,192.78,201.96,ATR Estimate,1.8,6.6,0.32,28,5303.48,291.2,8.84,,5–15 Trading Days,"Up to 30 trading days — high quality, let it run.",Tier 2 — Cup & Handle Watch,5.3/10,8.5/10,15.1% vs Nifty (6m)
PIDILITIND,14:48:23,Master Terminal,1602.5,1597.6,0.31,32.13,0.89,🔥 VALID BREAKOUT,1602.5,1566.13,1660.55,1723.49,ATR Estimate,3.6,7.6,1.6,7,11217.5,254.59,18.7,⚠️ Units capped at 20% concentration limit.,2 Trading Days,Reassess at 8 trading days.,Tier 1 — Ready to Monitor Daily,5.7/10,8.4/10,
WSTCSTPAPR,14:49:19,Cup & Handle Scanner,545.5,544.0,0.28,4.1,Bypassed (Mature Base),🔥 VALID BREAKOUT,545.5,530.4,571.2,598.4,ATR Estimate,4.7,9.7,1.7,19,10364.5,286.9,17.27,,5–15 Trading Days,"Up to 30 trading days — high quality, let it run.",Tier 2 — Cup & Handle Watch,6.3/10,8.5/10,32.7% vs Nifty (6m)
ANTELOPUS,14:49:33,Cup & Handle Scanner,896.3,886.9,1.06,4.35,Bypassed (Mature Base),⚠️ BREAKOUT EXTENDED,896.3,864.73,931.25,975.59,ATR Estimate,3.9,8.8,1.11,9,8066.7,284.13,13.44,,5–15 Trading Days,"Up to 30 trading days — high quality, let it run.",Tier 2 — Cup & Handle Watch,6.3/10,8.5/10,80.5% vs Nifty (6m)
MPSLTD,14:50:06,Cup & Handle Scanner,2564.5,2564.5,0.0,2.58,9.09,⚠️ FAKEOUT TRAP (Selling Wick),2564.5,2500.39,2692.72,2820.95,ATR Estimate,5.0,10.0,2.0,4,10258.0,256.44,17.1,,5–15 Trading Days,Reassess at 20 trading days.,Tier 2 — Cup & Handle Watch,5.3/10,7.0/10,15.4% vs Nifty (6m)
WSTCSTPAPR,14:52:22,Cup & Handle Scanner,550.8,544.0,1.25,1.96,Bypassed (Mature Base),⚠️ BREAKOUT EXTENDED,550.8,530.4,571.2,598.4,ATR Estimate,3.7,8.6,1.0,14,7711.2,285.6,12.85,,5–15 Trading Days,"Up to 30 trading days — high quality, let it run.",Tier 2 — Cup & Handle Watch,6.3/10,8.5/10,32.7% vs Nifty (6m)
COSMOFIRST,14:58:56,Cup & Handle Scanner,861.9,859.25,0.31,7.43,0.55,⚠️ FAKEOUT TRAP (Selling Wick),861.9,837.77,902.21,945.17,ATR Estimate,4.7,9.7,1.67,12,10342.8,289.56,17.24,,5–15 Trading Days,Reassess at 20 trading days.,Tier 2 — Cup & Handle Watch,5.8/10,7.0/10,35.5% vs Nifty (6m)
BAJEL,15:02:37,Cup & Handle Scanner,184.23,183.6,0.34,2.72,Bypassed (Mature Base),⚠️ FAKEOUT TRAP (Selling Wick),184.23,179.01,192.78,201.96,ATR Estimate,4.6,9.6,1.64,57,10501.11,297.54,17.5,,5–15 Trading Days,"Up to 30 trading days — high quality, let it run.",Tier 2 — Cup & Handle Watch,5.3/10,8.5/10,15.1% vs Nifty (6m)
PIDILITIND,15:03:56,Master Terminal,1601.3,1597.6,0.23,2.12,0.93,⚠️ FAKEOUT TRAP (Selling Wick),1601.3,1566.13,1660.55,1723.49,ATR Estimate,3.7,7.6,1.68,7,11209.1,246.19,18.68,⚠️ Units capped at 20% concentration limit.,2 Trading Days,Reassess at 8 trading days.,Tier 1 — Ready to Monitor Daily,5.7/10,8.4/10,
BAJAJ-AUTO,15:14:01,Cup & Handle Scanner,11002.0,10998.0,0.04,2.19,Bypassed (Mature Base),🔥 VALID BREAKOUT,11002.0,10723.05,11547.9,12097.8,ATR Estimate,5.0,10.0,1.96,1,11002.0,278.95,18.34,,5–15 Trading Days,"Up to 30 trading days — high quality, let it run.",Tier 2 — Cup & Handle Watch,6.8/10,8.5/10,18.4% vs Nifty (6m)
SWANDEF,15:14:29,Cup & Handle Scanner,2400.0,2400.0,0.0,4.4,Bypassed (Mature Base),⚠️ FAKEOUT TRAP (Selling Wick),2400.0,2340.0,2520.0,2640.0,ATR Estimate,5.0,10.0,2.0,5,12000.0,300.0,20.0,,5–15 Trading Days,"Up to 30 trading days — high quality, let it run.",Tier 2 — Cup & Handle Watch,6.3/10,8.5/10,28.9% vs Nifty (6m)
GREENPLY,15:28:27,Cup & Handle Scanner,331.7,329.0,0.82,3.88,0.67,⚠️ BREAKOUT EXTENDED,331.7,320.77,345.45,361.9,ATR Estimate,4.1,9.1,1.26,27,8955.9,295.11,14.93,,5–15 Trading Days,Reassess at 20 trading days.,Tier 2 — Cup & Handle Watch,5.3/10,7.0/10,39.2% vs Nifty (6m)
NAVINFLUOR,15:30:17,Emerging Leaders (Weekly),7845.0,7809.95,0.45,4.03,Bypassed (Mature Base),🔥 VALID BREAKOUT,7845.0,7594.4,8241.06,8672.17,ATR Estimate,5.0,10.5,1.58,1,7845.0,250.6,13.08,,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,6.3/10,9.0/10,
SJS,15:30:59,Cup & Handle Scanner,2244.1,2243.5,0.03,3.48,Bypassed (Mature Base),🔥 VALID BREAKOUT,2244.1,2187.41,2355.68,2467.85,ATR Estimate,5.0,10.0,1.97,5,11220.5,283.45,18.7,,5–15 Trading Days,"Up to 30 trading days — high quality, let it run.",Tier 2 — Cup & Handle Watch,6.8/10,8.5/10,35.3% vs Nifty (6m)
RRKABEL,15:31:26,Cup & Handle Scanner,2460.0,2458.1,0.08,2.96,Bypassed (Mature Base),🔥 VALID BREAKOUT,2460.0,2396.65,2581.01,2703.91,ATR Estimate,4.9,9.9,1.91,4,9840.0,253.4,16.4,,5–15 Trading Days,"Up to 30 trading days — high quality, let it run.",Tier 2 — Cup & Handle Watch,5.8/10,8.5/10,64.5% vs Nifty (6m)
SUPRAJIT,10:58:46,Cup & Handle Scanner,497.0,495.7,0.26,2.31,Bypassed (Mature Base),🔥 VALID BREAKOUT,497.0,483.31,520.49,545.27,ATR Estimate,4.7,9.7,1.72,21,10437.0,287.49,17.39,,1–5 Trading Days,"Up to 6 trading days — high quality, let it run.",Tier 1 — Cup & Handle Confirmed,8.9/10,10.0/10,12.3% vs Nifty (6m)
MOLDTKPAC,10:59:38,Cup & Handle Scanner,726.9,720.0,0.96,4.67,Bypassed (Mature Base),⚠️ BREAKOUT EXTENDED,726.9,702.0,756.0,792.0,ATR Estimate,4.0,9.0,1.17,12,8722.8,298.8,14.54,,5–15 Trading Days,"Up to 30 trading days — high quality, let it run.",Tier 2 — Cup & Handle Watch,6.3/10,8.5/10,31.0% vs Nifty (6m)
CONFIPET,11:08:06,Cup & Handle Scanner,78.0,76.98,1.33,12.55,Bypassed (Mature Base),⚠️ BREAKOUT EXTENDED,78.0,75.06,80.83,84.68,ATR Estimate,3.6,8.6,0.96,102,7956.0,299.88,13.26,,5–15 Trading Days,"Up to 30 trading days — high quality, let it run.",Tier 2 — Cup & Handle Watch,6.8/10,8.5/10,130.7% vs Nifty (6m)
POLYPLEX,11:11:16,Cup & Handle Scanner,1148.85,1137.2,1.02,2.74,Bypassed (Mature Base),⚠️ BREAKOUT EXTENDED,1148.85,1108.77,1194.06,1250.92,ATR Estimate,3.9,8.9,1.13,7,8041.95,280.56,13.4,,5–15 Trading Days,"Up to 30 trading days — high quality, let it run.",Tier 2 — Cup & Handle Watch,6.3/10,8.5/10,29.3% vs Nifty (6m)
MOTHERSON,11:13:19,Master Terminal,147.75,147.6,0.1,1.96,0.24,⚠️ FAKEOUT TRAP (Selling Wick),147.75,143.95,154.89,162.18,ATR Estimate,4.8,9.8,1.88,78,11524.5,296.4,19.21,,3 Trading Days,Hard review at 9 trading days — lower conviction setup.,Tier 2 — Institutional Accumulation,6.6/10,5.9/10,
DIACABS,11:19:17,Hybrid Alpha (SOVEREIGN_ALPHA_V24),283.27,281.86,0.5,1.86,1.46,⚠️ BREAKOUT EXTENDED,283.27,274.81,295.95,310.05,ATR Estimate,4.5,9.5,1.5,35,9914.45,296.1,16.52,,1 Trading Day,Reassess at 4 trading days.,Tier 1 — Ready to Monitor Daily,9.5/10,7.0/10,96.7
SUPRAJIT,11:25:14,Cup & Handle Scanner,501.0,497.2,0.76,2.91,Bypassed (Mature Base),⚠️ FAKEOUT TRAP (Selling Wick),501.0,484.77,522.06,546.92,ATR Estimate,4.2,9.2,1.3,18,9018.0,292.14,15.03,,1–5 Trading Days,"Up to 6 trading days — high quality, let it run.",Tier 1 — Cup & Handle Confirmed,8.9/10,10.0/10,12.3% vs Nifty (6m)
BOSCHLTD,11:28:09,Cup & Handle Scanner,42750.0,42655.0,0.22,3.83,Bypassed (Mature Base),🔥 VALID BREAKOUT,42750.0,41588.62,44787.75,46920.5,ATR Estimate,4.8,9.8,1.75,0,0,0,0,Position too small for capital/risk combination.,1–5 Trading Days,"Up to 6 trading days — high quality, let it run.",Tier 1 — Cup & Handle Confirmed,8.9/10,10.0/10,15.4% vs Nifty (6m)
PTCIL,11:28:12,Cup & Handle Scanner,18275.0,18096.0,0.99,10.8,Bypassed (Mature Base),⚠️ BREAKOUT EXTENDED,18275.0,17643.6,19000.8,19905.6,ATR Estimate,4.0,8.9,1.15,0,0,0,0,Position too small for capital/risk combination.,1–5 Trading Days,"Up to 6 trading days — high quality, let it run.",Tier 1 — Cup & Handle Confirmed,8.4/10,10.0/10,6.3% vs Nifty (6m)
BAJAJ-AUTO,11:31:28,Cup & Handle Scanner,11304.5,11294.5,0.09,2.02,Bypassed (Mature Base),⚠️ FAKEOUT TRAP (Selling Wick),11304.5,11012.14,11859.23,12423.95,ATR Estimate,4.9,9.9,1.9,1,11304.5,292.36,18.84,,5–15 Trading Days,"Up to 30 trading days — high quality, let it run.",Tier 2 — Cup & Handle Watch,6.8/10,8.5/10,18.4% vs Nifty (6m)
MANAPPURAM,11:37:12,Cup & Handle Scanner,356.3,356.2,0.03,2.64,Bypassed (Mature Base),🔥 VALID BREAKOUT,356.3,347.3,374.01,391.82,ATR Estimate,5.0,10.0,1.97,33,11757.9,297.0,19.6,,1–5 Trading Days,"Up to 6 trading days — high quality, let it run.",Tier 1 — Cup & Handle Confirmed,7.4/10,8.5/10,13.7% vs Nifty (6m)
MEDANTA,11:39:39,Master Terminal,1389.0,1386.3,0.19,7.98,0.54,🔥 VALID BREAKOUT,1389.0,1354.97,1448.96,1511.62,ATR Estimate,4.3,8.8,1.76,8,11112.0,272.24,18.52,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.6/10,4.7/10,
APLAPOLLO,11:42:31,Master Terminal,1844.4,1843.2,0.07,1.85,Bypassed (Mature Base),⚠️ FAKEOUT TRAP (Selling Wick),1844.4,1808.18,1913.24,1983.28,ATR Estimate,3.7,7.5,1.9,6,11066.4,217.32,18.44,⚠️ Units capped at 20% concentration limit.,1 Trading Day,"Up to 6 trading days — high quality, let it run.",Tier 1 — Ready to Monitor Daily,6.0/10,9.5/10,
FIEMIND,11:49:24,Cup & Handle Scanner,2365.0,2364.7,0.01,2.16,Bypassed (Mature Base),⚠️ FAKEOUT TRAP (Selling Wick),2365.0,2305.58,2482.93,2601.17,ATR Estimate,5.0,10.0,1.98,5,11825.0,297.1,19.71,,5–15 Trading Days,"Up to 30 trading days — high quality, let it run.",Tier 2 — Cup & Handle Watch,6.8/10,8.5/10,13.3% vs Nifty (6m)
MEDANTA,11:54:49,Master Terminal,1395.8,1386.3,0.69,7.44,0.66,⚠️ BREAKOUT EXTENDED,1395.8,1354.97,1448.96,1511.62,ATR Estimate,3.8,8.3,1.3,7,9770.6,285.81,16.28,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.6/10,4.7/10,
STEELCAS,11:58:34,Cup & Handle Scanner,312.1,312.0,0.03,4.19,Bypassed (Mature Base),🔥 VALID BREAKOUT,312.1,304.2,327.6,343.2,ATR Estimate,5.0,10.0,1.96,37,11547.7,292.3,19.25,,5–15 Trading Days,"Up to 30 trading days — high quality, let it run.",Tier 2 — Cup & Handle Watch,6.8/10,10.0/10,55.9% vs Nifty (6m)
PVRINOX,13:24:57,Master Terminal,1041.05,1026.6,1.41,2.66,1.78,⚠️ BREAKOUT EXTENDED,1041.05,1000.63,1078.55,1130.49,ATR Estimate,3.6,8.6,0.93,7,7287.35,282.94,12.15,,2 Trading Days,Reassess at 8 trading days.,Tier 1 — Ready to Monitor Daily,5.3/10,7.6/10,
PVRINOX,13:29:58,Master Terminal,1028.35,1026.6,0.17,2.14,1.94,🔥 VALID BREAKOUT,1028.35,1000.63,1078.55,1130.49,ATR Estimate,4.9,9.9,1.81,10,10283.5,277.2,17.14,,2 Trading Days,Reassess at 8 trading days.,Tier 1 — Ready to Monitor Daily,5.3/10,7.6/10,
KAMDHENU,13:33:40,Cup & Handle Scanner,34.79,34.7,0.26,2.27,Bypassed (Mature Base),🔥 VALID BREAKOUT,34.79,33.83,36.44,38.17,ATR Estimate,4.7,9.7,1.72,312,10854.48,299.52,18.09,,5–15 Trading Days,"Up to 30 trading days — high quality, let it run.",Tier 2 — Cup & Handle Watch,5.3/10,8.5/10,57.9% vs Nifty (6m)
UJJIVANSFB,13:52:45,Cup & Handle Scanner,68.43,66.99,2.15,2.56,Bypassed (Mature Base),⚠️ BREAKOUT EXTENDED,68.43,65.32,70.34,73.69,ATR Estimate,2.8,7.7,0.61,96,6569.28,298.56,10.95,,5–15 Trading Days,"Up to 30 trading days — high quality, let it run.",Tier 2 — Cup & Handle Watch,5.8/10,8.5/10,14.9% vs Nifty (6m)
NELCO,13:59:37,Cup & Handle Scanner,953.35,953.35,0.0,10.76,Bypassed (Mature Base),🔥 VALID BREAKOUT,953.35,929.52,1001.02,1048.68,ATR Estimate,5.0,10.0,2.0,12,11440.2,285.96,19.07,,5–15 Trading Days,"Up to 30 trading days — high quality, let it run.",Tier 2 — Cup & Handle Watch,6.8/10,10.0/10,38.0% vs Nifty (6m)
SURYODAY,13:59:42,Cup & Handle Scanner,196.18,192.58,1.87,30.95,Bypassed (Mature Base),⚠️ BREAKOUT EXTENDED,196.18,187.77,202.21,211.84,ATR Estimate,3.1,8.0,0.72,35,6866.3,294.35,11.44,,5–15 Trading Days,"Up to 30 trading days — high quality, let it run.",Tier 2 — Cup & Handle Watch,6.3/10,8.5/10,37.4% vs Nifty (6m)
SURYODAY,14:18:58,Cup & Handle Scanner,193.29,192.58,0.37,4.02,Bypassed (Mature Base),⚠️ FAKEOUT TRAP (Selling Wick),193.29,187.77,202.21,211.84,ATR Estimate,4.6,9.6,1.62,54,10437.66,298.08,17.4,,5–15 Trading Days,"Up to 30 trading days — high quality, let it run.",Tier 2 — Cup & Handle Watch,6.3/10,8.5/10,37.4% vs Nifty (6m)
NUVAMA,14:24:03,Cup & Handle Scanner,1949.6,1948.1,0.08,2.2,Bypassed (Mature Base),🔥 VALID BREAKOUT,1949.6,1899.4,2045.5,2142.91,ATR Estimate,4.9,9.9,1.91,5,9748.0,251.0,16.25,,5–15 Trading Days,"Up to 30 trading days — high quality, let it run.",Tier 2 — Cup & Handle Watch,5.8/10,8.5/10,32.9% vs Nifty (6m)
CARERATING,14:31:23,Cup & Handle Scanner,1720.3,1720.0,0.02,5.38,0.87,🔥 VALID BREAKOUT,1720.3,1677.0,1806.0,1892.0,ATR Estimate,5.0,10.0,1.98,6,10321.8,259.8,17.2,,5–15 Trading Days,Reassess at 20 trading days.,Tier 2 — Cup & Handle Watch,6.3/10,7.0/10,10.4% vs Nifty (6m)
HINDOILEXP,14:52:17,Cup & Handle Scanner,169.0,168.96,0.02,3.49,Bypassed (Mature Base),🔥 VALID BREAKOUT,169.0,164.74,177.41,185.86,ATR Estimate,5.0,10.0,1.97,58,9802.0,247.08,19.6,,1–5 Trading Days,"Up to 6 trading days — high quality, let it run.",Tier 1 — Cup & Handle Confirmed,7.4/10,8.5/10,14.1% vs Nifty (6m)
CARERATING,14:54:50,Cup & Handle Scanner,1729.0,1720.0,0.52,2.09,0.9,⚠️ BREAKOUT EXTENDED,1729.0,1677.0,1806.0,1892.0,ATR Estimate,4.5,9.4,1.48,4,6916.0,208.0,13.83,,5–15 Trading Days,Reassess at 20 trading days.,Tier 2 — Cup & Handle Watch,6.3/10,7.0/10,10.4% vs Nifty (6m)
CARERATING,15:23:35,Cup & Handle Scanner,1732.4,1729.0,0.2,2.19,0.98,🔥 VALID BREAKOUT,1732.4,1685.78,1815.45,1901.9,ATR Estimate,4.8,9.8,1.78,5,8662.0,233.1,17.32,,5–15 Trading Days,Reassess at 20 trading days.,Tier 2 — Cup & Handle Watch,6.3/10,7.0/10,10.4% vs Nifty (6m)
ATALREAL,15:28:44,Cup & Handle Scanner,31.2,30.76,1.43,2.75,Bypassed (Mature Base),⚠️ BREAKOUT EXTENDED,31.2,29.99,32.3,33.84,ATR Estimate,3.5,8.5,0.91,206,6427.2,249.26,12.85,,5–15 Trading Days,"Up to 30 trading days — high quality, let it run.",Tier 2 — Cup & Handle Watch,6.8/10,8.5/10,17.3% vs Nifty (6m)
CARERATING,15:28:48,Cup & Handle Scanner,1735.0,1729.0,0.35,2.39,1.02,⚠️ FAKEOUT TRAP (Selling Wick),1735.0,1685.78,1815.45,1901.9,ATR Estimate,4.6,9.6,1.63,5,8675.0,246.1,17.35,,5–15 Trading Days,Reassess at 20 trading days.,Tier 2 — Cup & Handle Watch,6.3/10,7.0/10,10.4% vs Nifty (6m)
KTKBANK,14:18:22,Emerging Leaders (Weekly),288.5,285.51,1.05,1.9,Bypassed (Mature Base),⚠️ BREAKOUT EXTENDED,288.5,276.4,303.73,321.94,ATR Estimate,5.3,11.6,1.26,20,5770.0,242.0,11.54,,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,6.2/10,10.0/10,
SONACOMS,14:38:34,Hybrid Alpha (SOVEREIGN_ALPHA_V24),755.1,754.8,0.04,2.23,0.83,⚠️ FAKEOUT TRAP (Selling Wick),755.1,735.93,792.54,830.28,ATR Estimate,5.0,10.0,1.95,13,9816.3,249.21,19.63,,1 Trading Day,Reassess at 4 trading days.,Tier 1 — Ready to Monitor Daily,9.4/10,7.0/10,90.3
SONACOMS,14:49:44,Hybrid Alpha (SOVEREIGN_ALPHA_V24),760.85,754.8,0.8,3.77,0.85,⚠️ BREAKOUT EXTENDED,760.85,735.93,792.54,830.28,ATR Estimate,4.2,9.1,1.27,10,7608.5,249.2,15.22,,1 Trading Day,Reassess at 4 trading days.,Tier 1 — Ready to Monitor Daily,9.4/10,7.0/10,90.3
SONACOMS,15:13:43,Hybrid Alpha (SOVEREIGN_ALPHA_V24),762.4,760.95,0.19,1.82,0.89,🔥 VALID BREAKOUT,762.4,741.93,799.0,837.05,ATR Estimate,4.8,9.8,1.79,12,9148.8,245.64,18.3,,1 Trading Day,Reassess at 4 trading days.,Tier 1 — Ready to Monitor Daily,9.4/10,7.0/10,90.3
BHARATFORG,09:24:07,Master Terminal,2194.5,2188.7,0.26,1.88,0.36,🔥 VALID BREAKOUT,2194.5,2139.24,2287.63,2386.56,ATR Estimate,4.2,8.8,1.69,4,8778.0,221.04,17.56,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,6.8/10,5.1/10,
ABCAPITAL,09:24:09,Master Terminal,407.8,401.05,1.68,9.38,0.44,⚠️ BREAKOUT EXTENDED,407.8,390.98,421.18,441.32,ATR Estimate,3.3,8.2,0.8,14,5709.2,235.48,11.42,,2 Trading Days,Hard review at 6 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,6.6/10,5.7/10,
BAJFINANCE,09:24:12,Master Terminal,1103.0,1065.5,3.52,4.09,0.8,⚠️ BREAKOUT EXTENDED,1103.0,1041.53,1113.45,1161.39,ATR Estimate,0.9,5.3,0.17,4,4412.0,245.88,8.82,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,6.2/10,4.2/10,
BAJAJFINSV,09:24:20,Master Terminal,1969.1,1945.0,1.24,4.64,0.5,⚠️ BREAKOUT EXTENDED,1969.1,1907.07,2020.86,2096.71,ATR Estimate,2.6,6.5,0.83,4,7876.4,248.12,15.75,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.4/10,4.5/10,
INDHOTEL,09:24:21,Master Terminal,756.35,750.5,0.78,3.79,0.44,⚠️ BREAKOUT EXTENDED,756.35,735.04,781.42,812.34,ATR Estimate,3.3,7.4,1.18,11,8319.85,234.41,16.64,,1 Trading Day,Reassess at 4 trading days.,Tier 1 — Ready to Monitor Daily,5.3/10,7.6/10,
AVALON,09:24:24,Master Terminal,1820.0,1801.3,1.04,2.94,0.49,⚠️ BREAKOUT EXTENDED,1820.0,1718.44,1967.02,2132.74,ATR Estimate,8.1,17.2,1.45,2,3640.0,203.12,7.28,,3 Trading Days,Hard review at 9 trading days — lower conviction setup.,Tier 2 — Institutional Accumulation,6.8/10,5.3/10,
NIVABUPA,09:27:02,Master Terminal,87.85,87.76,0.1,2.09,0.83,🔥 VALID BREAKOUT,87.85,85.51,92.25,96.75,ATR Estimate,5.0,10.1,1.88,106,9312.1,248.04,18.62,,2 Trading Days,Reassess at 8 trading days.,Tier 1 — Ready to Monitor Daily,5.7/10,7.2/10,
ENDURANCE,09:33:51,Master Terminal,2830.0,2825.0,0.18,2.15,0.39,⚠️ FAKEOUT TRAP (Selling Wick),2830.0,2743.64,2987.72,3150.44,ATR Estimate,5.6,11.3,1.83,2,5660.0,172.72,11.32,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.8/10,4.4/10,
AVALON,09:36:53,Master Terminal,1815.2,1801.3,0.77,6.75,0.58,⚠️ FAKEOUT TRAP (Selling Wick),1815.2,1718.44,1967.02,2132.74,ATR Estimate,8.4,17.5,1.57,2,3630.4,193.52,7.26,,3 Trading Days,Hard review at 9 trading days — lower conviction setup.,Tier 2 — Institutional Accumulation,6.8/10,5.3/10,
AVALON,09:38:20,Master Terminal,1803.3,1801.3,0.11,11.63,0.59,🔥 VALID BREAKOUT,1803.3,1718.44,1967.02,2132.74,ATR Estimate,9.1,18.3,1.93,2,3606.6,169.72,7.21,,3 Trading Days,Hard review at 9 trading days — lower conviction setup.,Tier 2 — Institutional Accumulation,6.8/10,5.3/10,
UNOMINDA,09:49:24,Master Terminal,1185.7,1184.7,0.08,2.37,0.62,⚠️ FAKEOUT TRAP (Selling Wick),1185.7,1155.79,1242.51,1300.33,ATR Estimate,4.8,9.7,1.9,8,9485.6,239.28,18.97,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.8/10,5.9/10,
ABCAPITAL,09:54:39,Master Terminal,409.5,409.05,0.11,2.17,0.54,⚠️ FAKEOUT TRAP (Selling Wick),409.5,398.78,429.58,450.12,ATR Estimate,4.9,9.9,1.87,23,9418.5,246.56,18.84,,2 Trading Days,Hard review at 6 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,6.6/10,5.7/10,
CREDITACC,09:56:14,Master Terminal,1624.4,1620.0,0.27,8.53,3.09,🔥 VALID BREAKOUT,1624.4,1567.51,1724.98,1829.95,ATR Estimate,6.2,12.7,1.77,4,6497.6,227.56,13.0,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 2 — Institutional Accumulation,6.1/10,4.1/10,
HAL,10:13:46,Master Terminal,4661.9,4645.0,0.36,2.28,0.67,🔥 VALID BREAKOUT,4661.9,4554.42,4826.15,5007.31,ATR Estimate,3.5,7.4,1.53,2,9323.8,214.96,18.65,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.6/10,5.7/10,
ANTHEM,10:19:28,Master Terminal,803.55,800.0,0.44,7.09,0.3,🔥 VALID BREAKOUT,803.55,778.96,842.08,884.16,ATR Estimate,4.8,10.0,1.57,10,8035.5,245.9,16.07,,1 Trading Day,Reassess at 4 trading days.,Tier 2 — Institutional Accumulation,5.7/10,6.8/10,
ANTHEM,10:22:13,Master Terminal,806.0,800.0,0.75,2.47,0.31,⚠️ BREAKOUT EXTENDED,806.0,778.96,842.08,884.16,ATR Estimate,4.5,9.7,1.33,9,7254.0,243.36,14.51,,1 Trading Day,Reassess at 4 trading days.,Tier 2 — Institutional Accumulation,5.7/10,6.8/10,
ALKEM,10:34:16,Master Terminal,5794.5,5735.5,1.03,2.45,Bypassed (Mature Base),⚠️ BREAKOUT EXTENDED,5794.5,5620.22,5966.07,6196.63,ATR Estimate,3.0,6.9,0.98,1,5794.5,174.28,11.59,,1 Trading Day,"Up to 6 trading days — high quality, let it run.",Tier 1 — Ready to Monitor Daily,6.0/10,9.0/10,
ATALREAL,11:08:11,Emerging Leaders (Weekly),33.35,33.11,0.72,32.61,0.67,⚠️ FAKEOUT TRAP (Selling Wick),33.35,31.74,35.86,38.61,ATR Estimate,7.5,15.8,1.56,155,5169.25,249.55,10.34,,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,6.6/10,8.3/10,
ATALREAL,11:09:30,Emerging Leaders (Weekly),33.5,33.11,1.18,49.45,0.69,⚠️ BREAKOUT EXTENDED,33.5,31.74,35.86,38.61,ATR Estimate,7.0,15.3,1.34,142,4757.0,249.92,9.51,,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,6.6/10,8.3/10,
BAJFINANCE,11:27:55,Master Terminal,1133.8,1129.0,0.43,3.66,1.11,🔥 VALID BREAKOUT,1133.8,1103.6,1179.81,1230.61,ATR Estimate,4.1,8.5,1.52,8,9070.4,241.6,18.14,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,6.2/10,4.2/10,
MOTHERSON,11:37:25,Master Terminal,151.04,150.63,0.27,2.22,0.61,🔥 VALID BREAKOUT,151.04,147.08,157.74,164.85,ATR Estimate,4.4,9.1,1.69,63,9515.52,249.48,19.03,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,6.7/10,5.6/10,
BELRISE,11:54:52,Master Terminal,242.57,241.8,0.32,1.89,0.54,⚠️ FAKEOUT TRAP (Selling Wick),242.57,234.72,255.97,270.14,ATR Estimate,5.5,11.4,1.71,31,7519.67,243.35,15.04,,2 Trading Days,Reassess at 8 trading days.,Tier 1 — Ready to Monitor Daily,6.8/10,7.2/10,
ANANDRATHI,12:03:15,Master Terminal,2075.0,2072.5,0.12,3.17,0.18,🔥 VALID BREAKOUT,2075.0,2022.35,2172.81,2273.12,ATR Estimate,4.7,9.5,1.86,4,8300.0,210.6,16.6,,3 Trading Days,Hard review at 9 trading days — lower conviction setup.,Tier 2 — Institutional Accumulation,6.6/10,4.3/10,
EICHERMOT,12:03:22,Emerging Leaders (Weekly),7876.0,7803.89,0.92,2.41,0.46,⚠️ BREAKOUT EXTENDED,7876.0,7657.18,8097.32,8390.74,ATR Estimate,2.8,6.5,1.01,1,7876.0,218.82,15.75,,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,6.7/10,7.2/10,
